epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,12983.6,1.04361,0.65278,1.13394,0.79013,0.71538,0.80959,0.59349,1.02419,0.53033,1.07284,0.007228,0.007228,0.007228
44,13282.3,1.04263,0.65302,1.13692,0.77502,0.72102,0.81171,0.59583,1.02361,0.52963,1.07237,0.007162,0.007162,0.007162
45,13583.4,1.04323,0.65054,1.13409,0.78684,0.71849,0.81354,0.59864,1.02322,0.5289,1.07174,0.007096,0.007096,0.007096
46,13878.8,1.0382,0.6492,1.13592,0.78303,0.7194,0.81236,0.59604,1.02293,0.52817,1.07161,0.00703,0.00703,0.00703
47,14174.4,1.04017,0.64372,1.13022,0.788,0.72611,0.81395,0.59648,1.02258,0.52734,1.07127,0.006964,0.006964,0.006964
48,14481.6,1.0373,0.64338,1.12886,0.79057,0.7273,0.81569,0.59826,1.02205,0.52678,1.07093,0.006898,0.006898,0.006898
49,14780.2,1.03533,0.6383,1.13019,0.78381,0.72839,0.81651,0.59815,1.02168,0.52616,1.07063,0.006832,0.006832,0.006832
50,15084.6,1.03338,0.6374,1.13042,0.79153,0.71647,0.81585,0.5966,1.02115,0.52593,1.07027,0.006766,0.006766,0.006766
51,15385.1,1.03317,0.6392,1.12793,0.79617,0.71629,0.81875,0.59941,1.02079,0.52545,1.06994,0.0067,0.0067,0.0067
52,15680.4,1.031,0.63736,1.12846,0.79245,0.71752,0.81861,0.60043,1.02026,0.5249,1.06966,0.006634,0.006634,0.006634
53,15991.7,1.02386,0.62882,1.12427,0.77674,0.73258,0.82004,0.60059,1.01994,0.52443,1.06951,0.006568,0.006568,0.006568
54,16297.3,1.02151,0.62674,1.12338,0.77281,0.73891,0.8203,0.60132,1.0196,0.52413,1.06915,0.006502,0.006502,0.006502
55,16592.7,1.02228,0.62788,1.1205,0.77273,0.735,0.82043,0.60161,1.01892,0.52355,1.06861,0.006436,0.006436,0.006436
56,16896.8,1.01985,0.62305,1.12012,0.77922,0.73649,0.82011,0.60204,1.01827,0.52283,1.06827,0.00637,0.00637,0.00637
57,17192.1,1.01721,0.62583,1.12015,0.77744,0.73767,0.82088,0.60361,1.01789,0.52239,1.06796,0.006304,0.006304,0.006304
58,17490.4,1.02287,0.62803,1.12044,0.77469,0.73698,0.82126,0.60397,1.01748,0.52188,1.06756,0.006238,0.006238,0.006238
59,17794.5,1.01671,0.62212,1.11606,0.7719,0.73368,0.82056,0.60276,1.01703,0.52149,1.06707,0.006172,0.006172,0.006172
60,18097.6,1.01747,0.61959,1.11819,0.77151,0.73255,0.82116,0.60371,1.01689,0.52105,1.06694,0.006106,0.006106,0.006106
61,18395.7,1.0096,0.61539,1.11668,0.78735,0.73406,0.82179,0.60488,1.01659,0.52045,1.06678,0.00604,0.00604,0.00604
62,18690.7,1.01213,0.6188,1.11749,0.77666,0.73053,0.82254,0.6055,1.0162,0.51997,1.0665,0.005974,0.005974,0.005974
63,18996.1,1.01109,0.61325,1.11709,0.77661,0.73364,0.8238,0.60537,1.01588,0.51943,1.06624,0.005908,0.005908,0.005908
64,19291.8,1.01049,0.61221,1.11371,0.78115,0.72775,0.8245,0.60695,1.01552,0.51865,1.06584,0.005842,0.005842,0.005842
65,19589.8,1.00841,0.61082,1.11417,0.77698,0.73106,0.82436,0.60742,1.01522,0.51797,1.06566,0.005776,0.005776,0.005776
66,19889.8,1.00428,0.60661,1.11236,0.78192,0.73156,0.82365,0.606,1.01472,0.51732,1.06534,0.00571,0.00571,0.00571
67,20188.8,1.00213,0.60586,1.1109,0.73855,0.77395,0.8244,0.60675,1.01416,0.51657,1.06495,0.005644,0.005644,0.005644
68,20489.6,1.00062,0.60202,1.10977,0.73637,0.78906,0.82423,0.6069,1.01374,0.51616,1.06459,0.005578,0.005578,0.005578
69,20789.4,1.00251,0.60296,1.11059,0.7651,0.75985,0.82641,0.60785,1.0134,0.51531,1.06428,0.005512,0.005512,0.005512
70,21085.2,0.99861,0.60255,1.10828,0.77429,0.75039,0.82598,0.60871,1.01306,0.5146,1.06411,0.005446,0.005446,0.005446
71,21387.5,1.00003,0.60201,1.11208,0.77213,0.75246,0.82725,0.60916,1.01283,0.51417,1.06399,0.00538,0.00538,0.00538
72,21688.2,0.99804,0.60039,1.10803,0.77124,0.75382,0.82811,0.60987,1.01245,0.51342,1.06376,0.005314,0.005314,0.005314
73,21988.4,0.99494,0.59702,1.10845,0.77098,0.76284,0.82754,0.61043,1.012,0.51282,1.06355,0.005248,0.005248,0.005248
74,22286.9,0.99419,0.59434,1.10509,0.78611,0.74312,0.83096,0.61272,1.01165,0.51236,1.06325,0.005182,0.005182,0.005182
75,22585.8,0.99266,0.59168,1.10551,0.78721,0.74103,0.83207,0.61207,1.01102,0.51164,1.0628,0.005116,0.005116,0.005116
76,22881.1,0.99156,0.59188,1.10325,0.84014,0.71622,0.83229,0.61435,1.01052,0.51113,1.06246,0.00505,0.00505,0.00505
77,23182.9,0.98793,0.59063,1.10165,0.83202,0.72927,0.83327,0.61598,1.0101,0.51052,1.06215,0.004984,0.004984,0.004984
78,23485,0.9904,0.58803,1.1012,0.83664,0.72826,0.83439,0.61684,1.00956,0.50992,1.06167,0.004918,0.004918,0.004918
79,23782.6,0.98554,0.59052,1.10272,0.82755,0.72943,0.83593,0.6173,1.00906,0.50882,1.06119,0.004852,0.004852,0.004852
80,24078.1,0.98341,0.58046,1.10073,0.82154,0.73158,0.83653,0.61873,1.00869,0.50809,1.06095,0.004786,0.004786,0.004786
81,24381.5,0.98466,0.5832,1.09993,0.82607,0.72925,0.83783,0.62041,1.00825,0.50743,1.06052,0.00472,0.00472,0.00472
82,24684.6,0.98062,0.58443,1.099,0.8402,0.72376,0.83926,0.62107,1.00797,0.50697,1.06029,0.004654,0.004654,0.004654
83,24989.7,0.97985,0.57869,1.09801,0.83836,0.72603,0.84032,0.62249,1.00749,0.50632,1.0599,0.004588,0.004588,0.004588
84,25285.4,0.97778,0.5797,1.09558,0.84225,0.72614,0.84156,0.62394,1.00699,0.50569,1.05968,0.004522,0.004522,0.004522
85,25583.9,0.97748,0.57675,1.0946,0.83874,0.73061,0.8439,0.62569,1.00663,0.50531,1.05924,0.004456,0.004456,0.004456
86,25890.1,0.97365,0.57645,1.09437,0.81504,0.75191,0.84558,0.62621,1.00633,0.50468,1.05898,0.00439,0.00439,0.00439
87,26188.6,0.97919,0.57839,1.09659,0.82367,0.7489,0.84671,0.62651,1.0059,0.50395,1.05857,0.004324,0.004324,0.004324
88,26483.8,0.9729,0.57434,1.09176,0.83184,0.74926,0.84786,0.62745,1.00549,0.50319,1.05821,0.004258,0.004258,0.004258
89,26786,0.97092,0.57262,1.09092,0.80913,0.77771,0.84939,0.62904,1.00515,0.50251,1.058,0.004192,0.004192,0.004192
90,27083.5,0.97015,0.57034,1.09008,0.81538,0.7756,0.8512,0.6293,1.00464,0.50217,1.05747,0.004126,0.004126,0.004126
91,27385.4,0.96195,0.56754,1.09012,0.85758,0.74803,0.85214,0.62933,1.00425,0.50161,1.05733,0.00406,0.00406,0.00406
92,27686.8,0.96621,0.56579,1.0892,0.85878,0.7441,0.85317,0.63181,1.00359,0.50125,1.05694,0.003994,0.003994,0.003994
93,27989.6,0.96152,0.56662,1.08688,0.86834,0.75109,0.85569,0.6311,1.00318,0.50076,1.05661,0.003928,0.003928,0.003928
94,28289.6,0.9628,0.5642,1.08595,0.86101,0.76081,0.85718,0.63205,1.00262,0.50043,1.05617,0.003862,0.003862,0.003862
95,28590.9,0.96244,0.55903,1.08951,0.81455,0.79659,0.85899,0.63391,1.0022,0.49977,1.05581,0.003796,0.003796,0.003796
96,28889.1,0.9599,0.55977,1.08484,0.83037,0.80847,0.86217,0.63533,1.00149,0.499,1.0554,0.00373,0.00373,0.00373
97,29184.7,0.9571,0.5582,1.08408,0.82599,0.80903,0.86365,0.63543,1.00104,0.49853,1.05507,0.003664,0.003664,0.003664
98,29480.4,0.95377,0.55405,1.08248,0.82717,0.8224,0.86565,0.63636,1.00054,0.49778,1.05476,0.003598,0.003598,0.003598
99,29776.1,0.95266,0.55378,1.0821,0.82681,0.82224,0.86609,0.63688,1.00015,0.49728,1.05442,0.003532,0.003532,0.003532
100,30077.3,0.9535,0.55291,1.0823,0.83351,0.82051,0.86698,0.63743,0.99965,0.4968,1.05397,0.003466,0.003466,0.003466
101,30374.8,0.94937,0.55166,1.07898,0.83774,0.81795,0.86673,0.63846,0.99929,0.49608,1.05355,0.0034,0.0034,0.0034
102,30679.7,0.94686,0.55088,1.07927,0.84066,0.81591,0.86826,0.64073,0.99891,0.49533,1.05325,0.003334,0.003334,0.003334
103,30985.2,0.94524,0.54451,1.07388,0.84091,0.8151,0.86827,0.64091,0.9985,0.49498,1.0528,0.003268,0.003268,0.003268
104,31280.3,0.94342,0.54751,1.07528,0.83966,0.81563,0.86871,0.64101,0.99796,0.49439,1.0524,0.003202,0.003202,0.003202
105,31575.8,0.94446,0.54466,1.07646,0.84616,0.81165,0.8682,0.63926,0.99761,0.49394,1.05203,0.003136,0.003136,0.003136
106,31871.5,0.93896,0.54057,1.07193,0.8502,0.82308,0.8706,0.63958,0.99713,0.49352,1.0517,0.00307,0.00307,0.00307
107,32172.2,0.93823,0.54138,1.07286,0.85037,0.82156,0.87045,0.63933,0.99659,0.4931,1.05122,0.003004,0.003004,0.003004
108,32472.5,0.93166,0.53871,1.07132,0.84784,0.82102,0.8711,0.63943,0.99612,0.4927,1.05079,0.002938,0.002938,0.002938
109,32775.6,0.93423,0.53866,1.07187,0.84468,0.82012,0.86998,0.64018,0.99553,0.4922,1.05044,0.002872,0.002872,0.002872
110,33077.5,0.93173,0.53299,1.06941,0.84689,0.81943,0.87145,0.64023,0.99515,0.49171,1.05016,0.002806,0.002806,0.002806
111,33374.8,0.92991,0.53221,1.06706,0.85125,0.81507,0.87152,0.64012,0.99473,0.49149,1.04977,0.00274,0.00274,0.00274
112,33673.4,0.92613,0.52843,1.0671,0.85769,0.81237,0.8719,0.64102,0.9944,0.49109,1.04949,0.002674,0.002674,0.002674
113,33972,0.92396,0.52899,1.06587,0.85713,0.81286,0.87184,0.64317,0.99405,0.49083,1.04916,0.002608,0.002608,0.002608
114,34281,0.92844,0.53144,1.06438,0.85489,0.8086,0.87167,0.64258,0.99368,0.49026,1.04897,0.002542,0.002542,0.002542
115,34578.7,0.92519,0.53081,1.06445,0.85755,0.80679,0.87285,0.6441,0.99337,0.49006,1.04864,0.002476,0.002476,0.002476
116,34876.1,0.91956,0.52182,1.06327,0.86088,0.79858,0.87351,0.64492,0.993,0.48957,1.04823,0.00241,0.00241,0.00241
117,35179.5,0.91855,0.52191,1.06106,0.85682,0.79013,0.87341,0.64488,0.99282,0.48923,1.048,0.002344,0.002344,0.002344
118,35474.5,0.91323,0.51803,1.05739,0.85819,0.78994,0.87524,0.64532,0.99238,0.48887,1.04769,0.002278,0.002278,0.002278
119,35776.1,0.91341,0.5152,1.05813,0.85762,0.79376,0.87552,0.64591,0.99207,0.48847,1.04733,0.002212,0.002212,0.002212
120,36074.3,0.91596,0.51741,1.05919,0.85703,0.79881,0.87615,0.64662,0.99185,0.48813,1.04715,0.002146,0.002146,0.002146
121,36369.3,0.90431,0.51276,1.05506,0.85747,0.79544,0.87675,0.64537,0.99153,0.48775,1.04688,0.00208,0.00208,0.00208
122,36670.6,0.90794,0.51331,1.05683,0.85835,0.79216,0.87695,0.64565,0.99119,0.48749,1.04662,0.002014,0.002014,0.002014
123,36966,0.90818,0.5089,1.05541,0.86607,0.79161,0.87735,0.64744,0.99088,0.48728,1.04629,0.001948,0.001948,0.001948
124,37271,0.90167,0.51128,1.05416,0.8647,0.79292,0.87796,0.64612,0.99048,0.48704,1.04593,0.001882,0.001882,0.001882
125,37579.3,0.89893,0.50494,1.05352,0.86545,0.7924,0.87808,0.64655,0.99022,0.48654,1.04577,0.001816,0.001816,0.001816
126,37878.3,0.89891,0.50659,1.05057,0.87215,0.78745,0.87796,0.64652,0.9898,0.48597,1.04555,0.00175,0.00175,0.00175
127,38173.6,0.89599,0.50403,1.05158,0.86784,0.78245,0.87833,0.64761,0.98961,0.4858,1.04543,0.001684,0.001684,0.001684
128,38477.1,0.89615,0.50002,1.04978,0.86535,0.78245,0.87858,0.64806,0.98915,0.48539,1.04519,0.001618,0.001618,0.001618
