epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
33,3469.87,0.75869,0.45936,1.0951,0.90159,0.82306,0.88166,0.63495,0.90162,0.51275,1.13295,0.003664,0.003664,0.003664
34,3574.85,0.75694,0.45817,1.09156,0.87628,0.82342,0.87924,0.63495,0.91144,0.50975,1.14247,0.003466,0.003466,0.003466
35,3679.73,0.75843,0.45851,1.09229,0.90045,0.8247,0.88412,0.64187,0.91049,0.50622,1.14131,0.003268,0.003268,0.003268
36,3784.72,0.75171,0.45112,1.08898,0.88328,0.81335,0.88227,0.6378,0.90942,0.50934,1.14289,0.00307,0.00307,0.00307
37,3889.67,0.74686,0.45268,1.0876,0.88252,0.82021,0.88399,0.63961,0.90413,0.51112,1.13944,0.002872,0.002872,0.002872
38,3994.67,0.74944,0.45118,1.08704,0.88003,0.82751,0.88049,0.63995,0.90511,0.50896,1.13777,0.002674,0.002674,0.002674
39,4099.85,0.74051,0.4442,1.08074,0.91407,0.80917,0.88257,0.63961,0.9064,0.50859,1.13666,0.002476,0.002476,0.002476
40,4204.54,0.73652,0.43852,1.08006,0.88294,0.83127,0.88235,0.64455,0.90504,0.50372,1.13971,0.002278,0.002278,0.002278
41,4308.63,0.6759,0.35658,1.04894,0.90784,0.79317,0.87884,0.64317,0.90114,0.5072,1.13559,0.00208,0.00208,0.00208
42,4411.89,0.66468,0.35045,1.04108,0.91176,0.79644,0.87984,0.6392,0.8982,0.50313,1.1362,0.001882,0.001882,0.001882
43,4515.42,0.65965,0.3441,1.03775,0.91774,0.80583,0.88522,0.64709,0.89476,0.50288,1.13303,0.001684,0.001684,0.001684
44,4618.67,0.65003,0.33966,1.03067,0.91968,0.81337,0.88571,0.64658,0.89507,0.50388,1.13527,0.001486,0.001486,0.001486
45,4721.9,0.64767,0.33779,1.03217,0.90392,0.82532,0.88731,0.64801,0.89581,0.50345,1.1364,0.001288,0.001288,0.001288
46,4825.19,0.63771,0.33311,1.023,0.91679,0.82805,0.88946,0.65116,0.89655,0.50208,1.13734,0.00109,0.00109,0.00109
47,4928.32,0.63243,0.329,1.0195,0.9173,0.82379,0.88911,0.65164,0.89925,0.50384,1.13714,0.000892,0.000892,0.000892
48,5031.55,0.63058,0.32904,1.01829,0.91375,0.81953,0.88944,0.64877,0.89753,0.50403,1.13574,0.000694,0.000694,0.000694
49,5134.72,0.62656,0.32361,1.01354,0.92371,0.80813,0.88824,0.65108,0.89783,0.506,1.13709,0.000496,0.000496,0.000496
50,5238.21,0.62212,0.32115,1.01085,0.92013,0.80042,0.88544,0.65038,0.89866,0.50639,1.13793,0.000298,0.000298,0.000298
