epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
31,9392.24,1.02183,0.69507,1.13516,0.60725,0.76799,0.66218,0.46483,1.05368,0.88529,1.10088,0.00802,0.00802,0.00802
32,9688.27,1.02628,0.69027,1.13674,0.59289,0.78557,0.66088,0.46054,1.05227,0.88352,1.10121,0.007954,0.007954,0.007954
33,9994.31,1.01914,0.68914,1.13128,0.60558,0.77826,0.66561,0.46794,1.05128,0.88594,1.10059,0.007888,0.007888,0.007888
34,10298.5,1.01782,0.68939,1.13169,0.63618,0.77575,0.6733,0.47331,1.05048,0.88322,1.09938,0.007822,0.007822,0.007822
35,10604.1,1.01925,0.68386,1.13058,0.67408,0.72715,0.67049,0.46824,1.04946,0.88277,1.09862,0.007756,0.007756,0.007756
36,10906.7,1.01398,0.68129,1.12839,0.66068,0.72747,0.66994,0.46697,1.04893,0.88165,1.09818,0.00769,0.00769,0.00769
37,11206.5,1.01359,0.67816,1.12818,0.63925,0.74917,0.66713,0.4702,1.04806,0.88215,1.09692,0.007624,0.007624,0.007624
38,11514.6,1.0116,0.67772,1.12649,0.64511,0.75357,0.67115,0.46886,1.04775,0.88274,1.09669,0.007558,0.007558,0.007558
39,11820.8,1.00563,0.67695,1.12477,0.63978,0.76384,0.672,0.47083,1.04676,0.88218,1.09611,0.007492,0.007492,0.007492
40,12122.7,1.00923,0.67247,1.12258,0.64157,0.7714,0.67105,0.47217,1.04614,0.88093,1.09544,0.007426,0.007426,0.007426
41,12422.3,1.00131,0.66574,1.1201,0.65836,0.74416,0.67266,0.47187,1.04556,0.88015,1.09479,0.00736,0.00736,0.00736
42,12724.5,0.9995,0.66615,1.12062,0.64029,0.75639,0.67197,0.47375,1.04498,0.87962,1.09441,0.007294,0.007294,0.007294
43,13020.8,0.99904,0.66496,1.11903,0.65555,0.74572,0.67271,0.47419,1.04474,0.87954,1.09407,0.007228,0.007228,0.007228
44,13320.4,0.99687,0.66156,1.11841,0.64668,0.75419,0.67363,0.47422,1.04453,0.87927,1.09383,0.007162,0.007162,0.007162
45,13622.1,0.99855,0.66098,1.11761,0.64692,0.7513,0.67451,0.47757,1.04429,0.87882,1.09345,0.007096,0.007096,0.007096
46,13918.1,0.99787,0.6614,1.11977,0.64322,0.74932,0.67421,0.47726,1.04396,0.87825,1.09311,0.00703,0.00703,0.00703
47,14214.4,0.99625,0.65697,1.11653,0.64333,0.74834,0.67543,0.47842,1.04388,0.87778,1.09286,0.006964,0.006964,0.006964
48,14521.9,0.99036,0.65514,1.11309,0.66295,0.75059,0.67611,0.47877,1.04329,0.87704,1.09255,0.006898,0.006898,0.006898
49,14823,0.99267,0.65293,1.1169,0.66423,0.74796,0.6778,0.48087,1.04289,0.87619,1.09216,0.006832,0.006832,0.006832
50,15127.8,0.98982,0.65005,1.11549,0.66424,0.74694,0.67746,0.48248,1.04244,0.87596,1.09187,0.006766,0.006766,0.006766
51,15428.9,0.98833,0.64788,1.11085,0.67079,0.74255,0.6757,0.4821,1.04208,0.87581,1.09148,0.0067,0.0067,0.0067
52,15725.1,0.98677,0.64858,1.11004,0.68107,0.7416,0.67538,0.48179,1.04158,0.87604,1.09089,0.006634,0.006634,0.006634
53,16037.1,0.98289,0.64245,1.10948,0.67859,0.7409,0.67612,0.48301,1.04105,0.87569,1.09042,0.006568,0.006568,0.006568
54,16345.5,0.98058,0.63993,1.10701,0.6659,0.7566,0.67514,0.48042,1.04062,0.87633,1.08991,0.006502,0.006502,0.006502
55,16642.1,0.98018,0.64022,1.10768,0.66712,0.75541,0.67523,0.47894,1.04016,0.87567,1.08951,0.006436,0.006436,0.006436
56,16946.8,0.98082,0.63779,1.10519,0.67056,0.75334,0.67632,0.47957,1.03978,0.87534,1.08925,0.00637,0.00637,0.00637
57,17243.1,0.9751,0.63742,1.10332,0.67156,0.74421,0.67581,0.47882,1.03939,0.87516,1.0889,0.006304,0.006304,0.006304
58,17542.6,0.98055,0.63887,1.10495,0.66504,0.74599,0.67544,0.47942,1.03913,0.87475,1.08847,0.006238,0.006238,0.006238
59,17847.7,0.97493,0.63315,1.10407,0.67217,0.7408,0.67581,0.47888,1.03841,0.87371,1.08793,0.006172,0.006172,0.006172
60,18151.9,0.97406,0.63352,1.10078,0.68098,0.73758,0.67738,0.48053,1.03807,0.87344,1.08749,0.006106,0.006106,0.006106
61,18450.7,0.97004,0.62901,1.10121,0.68363,0.73262,0.67712,0.48207,1.03757,0.87242,1.08702,0.00604,0.00604,0.00604
62,18746.9,0.97023,0.63,1.10022,0.68586,0.73041,0.67785,0.48271,1.03716,0.87204,1.08652,0.005974,0.005974,0.005974
63,19053.3,0.97052,0.62791,1.09961,0.69026,0.72103,0.6778,0.48272,1.03674,0.87175,1.08606,0.005908,0.005908,0.005908
64,19349.4,0.96727,0.62612,1.097,0.69056,0.72165,0.67745,0.48283,1.03612,0.87163,1.08534,0.005842,0.005842,0.005842
65,19648.2,0.96798,0.62328,1.09829,0.69174,0.72035,0.67696,0.48253,1.03584,0.87129,1.0848,0.005776,0.005776,0.005776
66,19946.7,0.96501,0.61978,1.09705,0.69565,0.72599,0.67686,0.48219,1.03519,0.87144,1.08421,0.00571,0.00571,0.00571
67,20246.4,0.95974,0.61617,1.09416,0.70505,0.71084,0.6769,0.48304,1.03478,0.8712,1.08382,0.005644,0.005644,0.005644
68,20547.6,0.95852,0.61646,1.09474,0.6761,0.7277,0.67688,0.48379,1.03452,0.87136,1.08363,0.005578,0.005578,0.005578
69,20848.1,0.96245,0.61666,1.09495,0.67573,0.72974,0.6768,0.48405,1.03426,0.87138,1.08331,0.005512,0.005512,0.005512
70,21144.5,0.95702,0.61607,1.09234,0.68431,0.72205,0.67909,0.48446,1.03376,0.87117,1.08287,0.005446,0.005446,0.005446
71,21447.2,0.95667,0.61449,1.09385,0.68523,0.72588,0.67885,0.48449,1.03348,0.87015,1.08256,0.00538,0.00538,0.00538
72,21746.8,0.95714,0.61423,1.09378,0.68008,0.73759,0.67932,0.48681,1.03305,0.86948,1.08232,0.005314,0.005314,0.005314
73,22047.8,0.95445,0.61052,1.09192,0.68624,0.73905,0.68147,0.48785,1.03278,0.8688,1.08191,0.005248,0.005248,0.005248
74,22346.9,0.95238,0.60894,1.08938,0.69316,0.74106,0.68246,0.48959,1.0323,0.86799,1.08145,0.005182,0.005182,0.005182
75,22646.3,0.95022,0.607,1.08927,0.6846,0.74151,0.68086,0.48836,1.03186,0.86685,1.08099,0.005116,0.005116,0.005116
76,22942.5,0.9519,0.60397,1.09109,0.69459,0.73827,0.68196,0.4892,1.03139,0.86623,1.08054,0.00505,0.00505,0.00505
77,23245,0.9496,0.60533,1.08896,0.69531,0.72647,0.6813,0.49084,1.03084,0.86523,1.07999,0.004984,0.004984,0.004984
78,23547.7,0.94755,0.60337,1.08709,0.69522,0.72786,0.68279,0.49056,1.03052,0.86459,1.07968,0.004918,0.004918,0.004918
79,23846.1,0.94631,0.60164,1.08668,0.69492,0.72881,0.68195,0.49045,1.03015,0.86355,1.07935,0.004852,0.004852,0.004852
80,24142.4,0.94396,0.59818,1.08428,0.69362,0.73129,0.68287,0.49084,1.02977,0.86225,1.07894,0.004786,0.004786,0.004786
81,24446.9,0.94502,0.59841,1.08593,0.69322,0.73178,0.68303,0.49157,1.02918,0.8617,1.07851,0.00472,0.00472,0.00472
82,24748.9,0.9414,0.59697,1.08168,0.69283,0.73183,0.68362,0.49382,1.02881,0.86118,1.07811,0.004654,0.004654,0.004654
83,25054.8,0.93959,0.59316,1.08178,0.69196,0.73262,0.68292,0.49364,1.02836,0.85993,1.07761,0.004588,0.004588,0.004588
84,25351.2,0.93991,0.59163,1.08036,0.69333,0.73119,0.68455,0.49314,1.02801,0.85892,1.07728,0.004522,0.004522,0.004522
85,25653.6,0.93793,0.59209,1.07965,0.68958,0.73235,0.68423,0.4939,1.02744,0.85806,1.07683,0.004456,0.004456,0.004456
86,25960.7,0.93317,0.58778,1.07883,0.67986,0.73173,0.68569,0.49408,1.02711,0.85686,1.07653,0.00439,0.00439,0.00439
87,26260.1,0.93739,0.58898,1.08106,0.67874,0.73268,0.68574,0.49379,1.02687,0.85611,1.07622,0.004324,0.004324,0.004324
88,26556.2,0.93399,0.58688,1.07583,0.67369,0.7365,0.68494,0.49359,1.02651,0.85507,1.07575,0.004258,0.004258,0.004258
89,26859.1,0.93249,0.58313,1.07748,0.6742,0.7362,0.6846,0.49454,1.02599,0.85385,1.07527,0.004192,0.004192,0.004192
90,27155.3,0.93482,0.58424,1.07959,0.6846,0.73402,0.68541,0.49536,1.02553,0.85259,1.07481,0.004126,0.004126,0.004126
91,27457.8,0.92856,0.58259,1.07626,0.68475,0.73466,0.68535,0.49495,1.02524,0.85119,1.07447,0.00406,0.00406,0.00406
92,27759.4,0.9294,0.58083,1.0751,0.68515,0.73478,0.68668,0.49482,1.02488,0.84935,1.07419,0.003994,0.003994,0.003994
93,28059.8,0.9244,0.58032,1.07527,0.6827,0.73584,0.68765,0.49567,1.0244,0.8481,1.0739,0.003928,0.003928,0.003928
94,28358.1,0.9231,0.57743,1.07289,0.68406,0.73688,0.68704,0.49662,1.02385,0.84712,1.07355,0.003862,0.003862,0.003862
95,28661.7,0.9217,0.57359,1.07449,0.6732,0.74228,0.68604,0.49572,1.02361,0.84644,1.07317,0.003796,0.003796,0.003796
96,28960.6,0.92228,0.57455,1.07106,0.67311,0.74881,0.68675,0.49556,1.0232,0.84541,1.07278,0.00373,0.00373,0.00373
97,29257,0.91874,0.5728,1.06999,0.67193,0.74971,0.68861,0.49763,1.02291,0.84454,1.0726,0.003664,0.003664,0.003664
98,29553.6,0.91632,0.56721,1.06921,0.66384,0.75135,0.68739,0.49634,1.02248,0.84322,1.07222,0.003598,0.003598,0.003598
99,29850.2,0.91489,0.56662,1.06903,0.68494,0.74097,0.68859,0.49699,1.02208,0.84218,1.07185,0.003532,0.003532,0.003532
100,30154.3,0.91508,0.5677,1.06997,0.67152,0.74033,0.6862,0.49826,1.02169,0.84095,1.07164,0.003466,0.003466,0.003466
